리뷰일,앱이름,별점,사용자 리뷰,회사 응답
2025-10-01,토스,1.0,업데이트가 어려워요,"안녕하세요. 서종미 님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,왜 사기꾼 앱이 되어버림?? 환급금 없는데 있다고 구리차고 돈을 자연스럽게 받아가려 하네,"안녕하세요. 이성민 님, 토스팀입니다.남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,게임광고 지멋대로 뜨고 뒤로가기 왜 안됨!!!!!! 진짜 개짜증남 계속 이러면 어플 삭제,"안녕하세요. 다정다영 님, 토스팀입니다.먼저 토스를 이용하시면서 느낀 소중한 의견 전달 감사합니다. 다만 남겨주신 내용만으로 정확한 확인이 어려워, 보다 자세한 상담을 위해 번거로우시더라도 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905로 편하실 때 언제든 문의 부탁 드립니다. 소중한 시간 내어 작성해주셨으나 즉시 도움 드리지 못해 죄송합니다. 감사합니다."
2025-10-01,토스,1.0,토스만보기 혜택인 복권을 긁을때 정상적으로 광고가 꺼지지 않고 계속 커지는게 버그 아닌가요?,"안녕하세요. J park 님, 토스팀입니다.남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,4.0,삼성카드 결제계좌가 새마을금고인데 자꾸 토스뱅크로 떠요,"안녕하세요. yeonkyu choi 님, 토스팀입니다.먼저 토스를 이용해주셔서 감사합니다. 토스 앱 내 납부 계좌 변경 방법을 안내드립니다. 앞으로 낼 카드 값 → 카드 선택 → 등록된 납부 계좌 길게 누름(롱 프레스) → 납부 계좌 변경 가능한 계좌가 노출이 됩니다. 토스를 이용하시면서 불편하셨던 점이 있다면 토스의 개선을 위해 24시간 운영되는 토스 고객센터 전화 1599-4905 혹은 카카오톡(@toss)로 문의 부탁드립니다. 더욱 좋은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 24시간 듣고 있습니다. 감사합니다."
2025-10-01,토스,1.0,1. 개별 종목의 주요주주를 못봄. 2. 미장 호가창 매물 위아래로 1개씩 밖에 안보임,"안녕하세요. 우유야 님, 토스팀입니다. 우선 토스증권 서비스 이용에 불편을 드려 대단히 죄송합니다. 다만 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,다른건 다 잘쓰고 좋아여 두개만 개선되면 좋을거같은데 1. 포인트 원화 변환시 수수료가 너무비쌈 10프로 현존하는 대기업 은행이나 앱들은 수수료없음 심지어 작은 앱도 많이 뗘먹어도 500원임 2. 타 증권사들은 국내주식도 소수점거래되는곳이 늘어가고있는데 토스는 미국주식만 거래 유지하실건지? 이 두개만 개선되면 나름 만족합니다,"안녕하세요. 쓰레빠 님, 토스팀입니다. 우선 토스증권 서비스 이용에 불편을 드려 대단히 죄송합니다. 다만 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,링크미션이재대로업뎃이안됨천천히해봣고 매번 업뎃하면뭐함 그만점업뎃하고 하던대로 진행햇으면,"안녕하세요. 송지현 님, 토스팀입니다.남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,4.0,토스앱 켤때 예전보다 로딩이 길어서 캐시삭제를 해봤는데도 그대로네요 방법이 있나요?,"안녕하세요. 서동민 님, 토스팀입니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 동일한 상황이시라면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,평소에 토스를 많이 사용하는데 요즘 너어어어어무 느리고 페이지 이동할때 계속 랙걸리고 진짜 너무 불편해요. 업데이트를 하면 할 수록 느려지는건 왜일까요,"안녕하세요. Hyein Kang 님, 토스팀입니다.기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,홈화면 계좌개수 늘리라고 늘리라고 늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고늘리라고 계좌개수를 선택할수 있게 해주면 되는데 니들이 뭔데 3개로 정해놓냐고 진짜 2개월전부터 계속 리뷰로 말하고 있는데 업데이트 때마다 안 고치는 거 개열받네. 한달안에 안 고치면 탈퇴하고 카뱅간다,"안녕하세요. 집밥먹구싶어 님, 토스팀입니다. 토스를 이용하시면서 느끼신 소중한 의견을 주셔서 감사합니다. 반영될 수 있다 확답 드리기는 어려우나, 고객님께서 말씀해주신 내용은 팀내에 공유하여 보다 편리한 토스 사용 경험을 하실 수 있도록 노력 하겠습니다. 다른 문의 사항이 있다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,개인정보 수집을 얼마까지 하는거냐,"안녕하세요. Tiril티릴 님, 토스팀입니다.먼저 토스를 이용하시면서 느낀 소중한 의견 전달 감사합니다. 다만 남겨주신 내용만으로 정확한 확인이 어려워, 보다 자세한 상담을 위해 번거로우시더라도 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905로 편하실 때 언제든 문의 부탁 드립니다. 소중한 시간 내어 작성해주셨으나 즉시 도움 드리지 못해 죄송합니다. 감사합니다."
2025-10-01,토스,1.0,앱이 갈수록 무거워지고있음 광고를 적당히 쳐넣어라,"안녕하세요. 바루민 님, 토스팀입니다.먼저 토스를 이용해주셔서 감사합니다. 토스를 이용하시면서 불편하셨던 점이 있다면 토스의 개선을 위해 24시간 운영되는 토스 고객센터 전화 1599-4905 혹은 카카오톡(@toss)로 문의 부탁드립니다. 더욱 좋은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 24시간 듣고 있습니다. 감사합니다."
2025-10-01,토스,1.0,광고에 낚임,"안녕하세요. 아차차 님, 토스팀입니다.먼저 토스를 이용해주셔서 감사합니다. 토스를 이용하시면서 불편하셨던 점이 있다면 토스의 개선을 위해 24시간 운영되는 토스 고객센터 전화 1599-4905 혹은 카카오톡(@toss)로 문의 부탁드립니다. 더욱 좋은 서비스를 제공할 수 있도록 고객님의 소중한 의견을 24시간 듣고 있습니다. 감사합니다."
2025-10-01,토스,5.0,편하게 사용할수있어서 좋아서요 감사합니다,0
2025-10-01,토스,5.0,"토스 혜택에서 저희 어머니는 ""친구와 함께 토스켜기""에서 로또 계속 나오고 20원 랜덤으로 뜨는게 나오는데 전 로또는 일요일에 한번 뜨고 20원 랜덤은 아예 안뜨네요. 왜 그런지 알 수 있을까요? 그리고 행운복권 3개있는거 다 할 수 있는데 전 한개만 선택되네요. 저도 될 수 있는 방법 좀 알려주세요.","안녕하세요. 규z 님, 토스팀입니다. 먼저 토스를 이용하시면서 느낀 소중한 의견 전달 감사합니다.-가끔 나오는 친구&gt;는 볼 수 있는 광고가 있다면 노출되며, 현재 보실 수 있는 광고를 모두 다 보셨을 경우 노출되지 않을 수 있습니다. 보실 수 있는 광고가 있다면 다시 노출될 예정이기에 양해 부탁드립니다.행운 복권 서비스는 일부 고객님께만 시범 운영중이며 점차적으로 이용자를 확대할 예정입니다. 보다 자세한 상담을 위해 번거로우시더라도 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905로 편하실 때 언제든 문의 부탁 드립니다."
2025-10-01,토스,3.0,얼굴인증 5번했는 데 어떻게 오류가 5번 일어나요.... 이거때문에 토스를 아예 못 쓰고있습니다,"안녕하세요. W.B Kim님, 토스팀입니다. 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,토스 증권 너무너무너무너무 느려요. 렉도 너무 잘 걸리고... 주말 동안 엄청 오래 점검 하드만 대체 뭘 점검한 건가요? 간편한 거 너무 좋은데 렉 좀 해결해줄 수 없나요? 점점 더 심해지는 느낌 ++++개발자님이 알려주신 방법대로 하니까 엄청 빨라졌네요. 감사합니다. 느려질 때마다 이 방법을 사용하면 괜찮아지는 건가요?,"안녕하세요. 영 님, 토스팀 입니다. 우선 이용에 불편을 드려 죄송합니다. 토스 앱 사용이 원활하지 않으시다면 아래의 경로로 캐시삭제 부탁드립니다. 1. [Android 설정 &gt; 애플리케이션 &gt; 토스 &gt; 저장공간 &gt; 캐시 삭제] 2. [Android 설정 &gt; 애플리케이션 &gt; Android System WebView &gt; 저장 공간 &gt; 캐시 삭제] 위의 안내대로 진행 후 휴대폰을 2~3회 재부팅 부탁드립니다. 동일하게 이용이 어려우시다면 정확한 확인을 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,광고가 너무 많이 나옵니다~ 참~짜증 납니다~ 좀~대체 부탁드립니다,"안녕하세요. 정JK 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,갑자기 터치가 안돼요. 메인메뉴들은 다 터치가 되는데 딱 메인 한번터치까지.그 이상 들어가면 메뉴들이 모두 터치가 안돼요..뭐 정보글 알람와서 들어가면 스크롤도 안되고 터치안되니까 고객센터 상담도 못들어가고ㅜ 고양이키우기며 뭐며 다 안됨ㅜㅜ,"안녕하세요. 물빛 님, 토스팀입니다.소중한 시간 내어 문의주셔서 감사합니다. 다만, 남겨주신 내용만으로는 겪고 계신 불편사항에 대한 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,이 앱을 몇년동안 썼는데 복권은 왜 나만 계속 5원씩 나오는거지? 10만원 이상 뽑은 인간들은 주작질해서 뽑았거나 너네 지인들 뽑히게 해준거 아닌가? 왜 나만 5원씩 나오는건데? 복붙하지 말고 똑바로 해명해라. 또 5원씩만 쳐나오네. 사용자 기만질이나 하는 쓰레기같은 앱. 당첨된 인간들은 주작질 쳐하면서 돈 쳐먹으니까 재밌나?,"안녕하세요. 이승민 님, 토스팀입니다. 복권 당첨자는 매일 랜덤으로 새롭게 집계되며 당첨 즉시 포인트가 지급되고 있습니다. 당첨은 모든 분들께 동일한 확률로 진행되는점 양해 부탁드립니다. 고객님께 행운이 가득하시길 바라겠습니다. 더불어 많은 고객님들께 행운을 드릴 수 있도록 더욱 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,업데이터가 왜안됨?,"안녕하세요. 서리허니 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,아니 잘못눌러져서 비밀번호를 틀리면 나중되면 다시 돌아오던가 아님 처음부터 다시 시작할수있게 해주던가 아니 인증하려고 계좌를쳐도 없는 계좌라 하고 카드4자리수 비닐번호가 도데체 뭔데요. 아니 아에 쓸수가 없잖아요. 아니 카드도 재발급 받아야 하는데 거기다가 돈 넣어 뒀는데 어쩌라는거에요? 1~2만원 정도면 뭐라 안해도 적은돈이 아닌데 거기있는돈은 또 어떻게 되는건데요.고객센터에 문의하고싶어도 뜨는게 없고;;제발쫌..알려주던가요.,"안녕하세요. 배효주님, 토스팀입니다. 비밀번호가 누적으로 5회 이상 오입력이 된 경우, 금융사고 예방을 위해 앱이 로그아웃됩니다. 이 때, 앱에서 계좌로 본인 인증을 진행해 주시면 새로운 비밀번호로 재설정이 가능합니다. 진행이 어려우시다면, 고객센터를 통해 신분증(학생은 학생증, 청소년증 등) 비대면 인증으로 비밀번호 초기화로 도움드릴 수 있습니다. 만약 만 14세 미만 고객님일 경우, 가입 시 인증을 진행해 주신 법정대리인(보호자)의 동의 과정이 필요하므로 법정 대리인(보호자)과 함께 있을 때 24시간 운영되는 토스 고객센터 1599-4905 또는 카카오톡 @toss로 연락 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,"포인트 출금 수수료를 너무 많이 받네요 다른 사이트는 수수료 안 받고 리워드 출금 모두 되는데 여긴 때는 게 많아요 토스는 앱 훑어볼 때 빠른 처리가 안됩니다 시각적으로 너무 불편해요 쿠폰 받은 거, 리워드 등등 하나하나 찾아봐야 하는 게 참 불편한 앱입니다 정신없이 정리 안되어 찾기가 힘들어요 시간 절약 전혀 도움 안 됩니다 알림은 쓸때없이 많이 와서 해제하면 리워드 받으려면 또 알림 켜라네요?","안녕하세요. 모모 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,t머니 충전 안돼는 버그 개같이 심하네,"안녕하세요. 스칼렛 데빌 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,3.0,업데이트 실행이안되고 있어요,"안녕하세요. 김복연 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,카드 만들면 돈 준다고 꼬시고 정작 돈은 입금이 안됨!!! 만들면 준다던 돈은 안들어오고 취소하려고 들어갔더니 그 미션은 보이지도 않네요!!! 입금 해 주세요!!! 2만원!!!!!!!,"안녕하세요. 위미희 님, 토스팀입니다. 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 24시간 운영되는 카카오톡(@toss) 또는 고객센터 1599-4905 로 편하실 때 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,토스증권에서 양도소득세 보는 창이 어제부터 안들어가지네요,"안녕하세요. 한수민 님, 토스팀입니다. 우선 토스증권 서비스 이용에 불편을 드려 대단히 죄송합니다. 다만 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,"업데이트 프로세스 엉망임, 고객센터 연결 프로세스 엉망임. 전반적 개선, 점검 요망","안녕하세요. Sungdon Han 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,4.0,업데이트가 안돼요. 어떻게 하면 되나요?,"안녕하세요. 서경희 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,토스증권 거래대금 차트 숨길 수 있게 해주세요...,"안녕하세요. ¡ ¡ 님, 토스팀입니다. 우선 토스증권 이용에 불편을 드려 죄송하다는 말씀 드립니다. 고객님께서 말씀해주신 내용은 팀내에 공유하여 보다 편리한 토스증권 사용 경험을 하실 수 있도록 노력 하겠습니다. 다른 문의사항이 있으시다면 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,렉이 요즘 자주 걸림,"안녕하세요. 김정선 님, 토스팀입니다. 우선 원활한 이용에 불편을 드려 죄송합니다. 토스 앱 사용이 원활하지 않으시다면 아래의 경로로 캐시 삭제 및 휴대폰 재부팅 부탁드립니다. 1. [Android 설정 &gt; 애플리케이션 &gt; 토스 &gt; 저장공간 &gt; 캐시 삭제] 2. [Android 설정 &gt; 애플리케이션 &gt; Android System WebView &gt; 저장 공간 &gt; 캐시 삭제] 위 안내드린 두가지 방법으로 진행 이후 휴대전화 단말기를 재부팅하신후에도 지속 동일하게 이용이 어려우시다면 정확한 확인을 위해 24시간 운영되는 토스고객센터 1599-4905 혹은 카카오톡(@toss) 로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,4.0,"토스 증권에서 차트에서 회색으로 내주식평균가 라인이 있어서 지금 주가가 얼마고, 내 평단이 얼마인지 한눈에 볼 수 있어서 좋았는데 없어졌어요ㅠㅠㅠㅠ 다시 만들어주세요","안녕하세요. 지서영 님, 토스팀입니다. 우선 토스증권 서비스 이용에 불편을 드려 대단히 죄송합니다. 다만 남겨주신 내용만으로는 정확한 확인이 어려운 점 양해 말씀 드립니다. 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,3.0,"증권 화면 들어가면, 증권-관심-발견-피드 팝업처럼 뜨고.. 정보-호가-내주식-커뮤니티 창분리?처럼 뜨도록 바뀐거 불편합니다.. 화면 가리고 불편해요.. 기존 화면이 편해서 업데이트도 안 하고 있었는데.. 왜 저런 부분들은 강제 반영되는거죠;; 토스가 제일 편리해서 사용하고 있었는데.. 업뎃될수록 불편해지고 있습니다ㅜ","안녕하세요. HaHa Ha 님, 토스팀입니다. 우선 토스증권 이용에 불편을 드려 죄송하다는 말씀 드립니다. 고객님께서 말씀해주신 내용은 팀내에 공유하여 보다 편리한 토스증권 사용 경험을 하실 수 있도록 노력 하겠습니다. 다른 문의사항이 있으시다면 보다 자세한 확인 및 안내를 위해 토스증권 고객센터 1599-7987 로 문의 부탁 드려도 될까요? 일부 안내의 경우 리뷰를 통한 즉각적인 안내가 어려울 수 있는 점 양해 부탁 드립니다. 감사합니다."
2025-10-01,토스,5.0,좋아요 만족합니다 강력추천합니다 감사합니다,0
2025-10-01,토스,1.0,"제발제발제발제발 UI 좀 바꿔주세요 진짜 간곡히 빕니다, 만14세 이상되면서 토스 ui 진짜 이용에 불편하다고 느낄정도로 힘듭니다 제발 토스팀 의견 무시하지말고 빨리 회의를 해라","안녕하세요. 곽준혁님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 불편 느끼신 부분은 담당부서로 전달 드릴 예정이오며, 보다 만족스러운 서비스 제공할 수 있도록 노력하겠습니다. 다른 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 감사합니다."
2025-10-01,토스,1.0,토스 업뎃 이후로 짜증 많이 나네요. 열심히 냥이 사료랑 장난감 모아놨던거 죄다 날아가구. 미션해서 받은거야 그렇다 치더라도 상품 구매해서 받은 사료랑 장난감까지 일괄삭제;;; 유효시간도 하루;;; 라방도 쫌 늦으면 입장마감!!;;;;;; 진짜 짜증남요.!!! 잘 사용하던 증권도 업뎃 한다구 1년넘게 연속 출석하던거 다시 초기화;;;;;; 기존 증권계좌 때문에 들어가긴 하지만 그거 아님 사용 안 하고픈;;;;;,"안녕하세요. 김정아 님, 토스팀입니다. 만족스러운 서비스를 제공하기 위해 노력하였으나, 이용에 불편을 드린 것 같아 마음이 무겁습니다. 더 다양한 서비스 제공을 위해 고양이 키우고 사료 받기 서비스 정책이 변경된점 너른 양해 부탁드리겠습다. 불편느끼신 사항은 흘려 듣지않고 유관부서로 개선요청으로 전달하겠습니다. 관련 문의사항 있으실 경우 24시간 운영되는 카카오톡(@toss) 또는 토스 고객센터 1599-4905로 문의 부탁드립니다. 앱 리뷰로는 고객님 정보확인이 불가해 안내가 제한되는점 양해 부탁드리겠습니다. 감사합니다."
2025-10-01,토스,1.0,업뎃하래놓고 안됩니다.. 어쩌라는거죠...ㅠ,"안녕하세요. 이혜민 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,2.0,업데이트는왜안돼는건데 짜증나게,"안녕하세요. 오승기 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
2025-10-01,토스,1.0,업뎃 안됌,"안녕하세요. 안민홍 님, 토스팀입니다. 기기에 캐시 및 데이터가 많아 앱 설치/업데이트가 원활하지 않을 수 있습니다. 다음 방법을 시도해주시면 감사하겠습니다. [휴대폰 기기 내 설정 - 애플리케이션 - Google Play스토어 - 저장공간 - 캐시 및 데이터 삭제]. 캐시 및 데이터 삭제 후에도 설치/업데이트가 진행되지 않는다면 구글 플레이스토어 고객센터로 문의 부탁 드립니다. 토스 서비스 관련하여 자세한 상담이 필요하다면 24시간 운영되는 카카오톡(@toss) 또는 고객센터(1599-4905)로 문의 부탁 드립니다. 감사합니다."
